"ContextId","Alias","GeoLevel","LocationAvivGeoId","LocationName","LocationSlug","ExampleUrl","WhiteLabelUrl"
"51563","buy:apartment:rooms-3:cheap","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/achat/immo-paris-75/bien-appartement/type-3-pieces/commodite-pascher/","https://www.seloger.com/recherche/achat/appartement/pas-cher/piece-3/ile-de-france/paris-75000/ad08fr31096"
"51563","buy:apartment:rooms-3:cheap","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-appartement/type-3-pieces/commodite-pascher/","https://www.seloger.com/recherche/achat/appartement/pas-cher/piece-3/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"38037","buy:apartment:rooms-3:privateseller","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/achat/particulier/bien-appartement/type-3-pieces/france.htm","https://www.seloger.com/recherche/achat/appartement/particulier/piece-3/france/ad02fr1"
"38037","buy:apartment:rooms-3:privateseller","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/achat/particulier/bien-appartement/type-3-pieces/ile-de-france.htm","https://www.seloger.com/recherche/achat/appartement/particulier/piece-3/ile-de-france/ad04fr5"
"38037","buy:apartment:rooms-3:privateseller","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/achat/particulier/75/bien-appartement/type-3-pieces/","https://www.seloger.com/recherche/achat/appartement/particulier/piece-3/ile-de-france/paris-75/ad06fr76"
"38037","buy:apartment:rooms-3:privateseller","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/achat/particulier/immo-paris-75/bien-appartement/type-3-pieces/","https://www.seloger.com/recherche/achat/appartement/particulier/piece-3/ile-de-france/paris-75000/ad08fr31096"
"38037","buy:apartment:rooms-3:privateseller","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/achat/particulier/immo-paris-18eme-75/bien-appartement/type-3-pieces/","https://www.seloger.com/recherche/achat/appartement/particulier/piece-3/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"83283","buy:apartment:rooms-4","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/achat/bien-appartement/type-4-pieces/france.htm","https://www.seloger.com/recherche/achat/appartement/piece-4/france/ad02fr1"
"83283","buy:apartment:rooms-4","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/achat/bien-appartement/type-4-pieces/ile-de-france.htm","https://www.seloger.com/recherche/achat/appartement/piece-4/ile-de-france/ad04fr5"
"83283","buy:apartment:rooms-4","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/achat/75/bien-appartement/type-4-pieces/","https://www.seloger.com/recherche/achat/appartement/piece-4/ile-de-france/paris-75/ad06fr76"
"83283","buy:apartment:rooms-4","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/achat/immo-paris-75/bien-appartement/type-4-pieces/","https://www.seloger.com/recherche/achat/appartement/piece-4/ile-de-france/paris-75000/ad08fr31096"
"83283","buy:apartment:rooms-4","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-appartement/type-4-pieces/","https://www.seloger.com/recherche/achat/appartement/piece-4/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"58263","buy:apartment:rooms-4:privateseller","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/achat/particulier/bien-appartement/type-4-pieces/france.htm","https://www.seloger.com/recherche/achat/appartement/particulier/piece-4/france/ad02fr1"
"58263","buy:apartment:rooms-4:privateseller","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/achat/particulier/bien-appartement/type-4-pieces/ile-de-france.htm","https://www.seloger.com/recherche/achat/appartement/particulier/piece-4/ile-de-france/ad04fr5"
"58263","buy:apartment:rooms-4:privateseller","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/achat/particulier/75/bien-appartement/type-4-pieces/","https://www.seloger.com/recherche/achat/appartement/particulier/piece-4/ile-de-france/paris-75/ad06fr76"
"58263","buy:apartment:rooms-4:privateseller","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/achat/particulier/immo-paris-75/bien-appartement/type-4-pieces/","https://www.seloger.com/recherche/achat/appartement/particulier/piece-4/ile-de-france/paris-75000/ad08fr31096"
"58263","buy:apartment:rooms-4:privateseller","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/achat/particulier/immo-paris-18eme-75/bien-appartement/type-4-pieces/","https://www.seloger.com/recherche/achat/appartement/particulier/piece-4/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"91181","buy:apartment:rooms-5","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/achat/bien-appartement/type-5-pieces/france.htm","https://www.seloger.com/recherche/achat/appartement/piece-5/france/ad02fr1"
"91181","buy:apartment:rooms-5","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/achat/bien-appartement/type-5-pieces/ile-de-france.htm","https://www.seloger.com/recherche/achat/appartement/piece-5/ile-de-france/ad04fr5"
"91181","buy:apartment:rooms-5","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/achat/75/bien-appartement/type-5-pieces/","https://www.seloger.com/recherche/achat/appartement/piece-5/ile-de-france/paris-75/ad06fr76"
"91181","buy:apartment:rooms-5","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/achat/immo-paris-75/bien-appartement/type-5-pieces/","https://www.seloger.com/recherche/achat/appartement/piece-5/ile-de-france/paris-75000/ad08fr31096"
"91181","buy:apartment:rooms-5","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-appartement/type-5-pieces/","https://www.seloger.com/recherche/achat/appartement/piece-5/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"19159","buy:apartment:loft","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/achat/bien-loft/france.htm","https://www.seloger.com/recherche/achat/appartement/loft/france/ad02fr1"
"19159","buy:apartment:loft","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/achat/bien-loft/ile-de-france.htm","https://www.seloger.com/recherche/achat/appartement/loft/ile-de-france/ad04fr5"
"19159","buy:apartment:loft","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/achat/75/bien-loft/","https://www.seloger.com/recherche/achat/appartement/loft/ile-de-france/paris-75/ad06fr76"
"19159","buy:apartment:loft","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/achat/immo-paris-75/bien-loft/","https://www.seloger.com/recherche/achat/appartement/loft/ile-de-france/paris-75000/ad08fr31096"
"19159","buy:apartment:loft","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-loft/","https://www.seloger.com/recherche/achat/appartement/loft/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"19159","buy:apartment:loft","Neighborhood","NBH2FR99","Goutte d'Or-Château Rouge (75018)","paris-18eme-75","https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/quartier-goutte-d-or-chateau-rouge/bien-loft/","https://www.seloger.com/recherche/achat/appartement/loft/paris-75000/goutte-d-or-chateau-rouge-75018/nbh2fr99"
"81926","buy:apartment:multistorey","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/achat/france.htm","https://www.seloger.com/recherche/achat/appartement/duplex/france/ad02fr1"
"81926","buy:apartment:multistorey","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/achat/ile-de-france.htm","https://www.seloger.com/recherche/achat/appartement/duplex/ile-de-france/ad04fr5"
"81926","buy:apartment:multistorey","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/achat/75/","https://www.seloger.com/recherche/achat/appartement/duplex/ile-de-france/paris-75/ad06fr76"
"81926","buy:apartment:multistorey","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/achat/immo-paris-75/","https://www.seloger.com/recherche/achat/appartement/duplex/ile-de-france/paris-75000/ad08fr31096"
"81926","buy:apartment:multistorey","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/","https://www.seloger.com/recherche/achat/appartement/duplex/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"84069","buy:building","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/achat/bien-immeuble/france.htm","https://www.seloger.com/recherche/achat/immeuble/france/ad02fr1"
"84069","buy:building","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/achat/bien-immeuble/ile-de-france.htm","https://www.seloger.com/recherche/achat/immeuble/ile-de-france/ad04fr5"
"84069","buy:building","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/achat/75/bien-immeuble/","https://www.seloger.com/recherche/achat/immeuble/ile-de-france/paris-75/ad06fr76"
"84069","buy:building","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/achat/immo-paris-75/bien-immeuble/","https://www.seloger.com/recherche/achat/immeuble/ile-de-france/paris-75000/ad08fr31096"
"84069","buy:building","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-immeuble/","https://www.seloger.com/recherche/achat/immeuble/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"84070","buy:building:torenovate","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/i/achat/bien-immeuble/france/commodite-travaux/","https://www.seloger.com/recherche/achat/immeuble/a-renover/france/ad02fr1"
"84070","buy:building:torenovate","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/i/achat/bien-immeuble/ile-de-france/commodite-travaux/","https://www.seloger.com/recherche/achat/immeuble/a-renover/ile-de-france/ad04fr5"
"84070","buy:building:torenovate","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/i/achat/75/bien-immeuble/commodite-travaux/","https://www.seloger.com/recherche/achat/immeuble/a-renover/ile-de-france/paris-75/ad06fr76"
"84070","buy:building:torenovate","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/i/achat/immo-paris-75/bien-immeuble/commodite-travaux/","https://www.seloger.com/recherche/achat/immeuble/a-renover/ile-de-france/paris-75000/ad08fr31096"
"84070","buy:building:torenovate","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/i/achat/immo-paris-18eme-75/bien-immeuble/commodite-travaux/","https://www.seloger.com/recherche/achat/immeuble/a-renover/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"76413","buy:empty","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/achat/france.htm","https://www.seloger.com/recherche/achat/immobilier/france/ad02fr1"
"76413","buy:empty","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/achat/ile-de-france.htm","https://www.seloger.com/recherche/achat/immobilier/ile-de-france/ad04fr5"
"76413","buy:empty","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/achat/75/","https://www.seloger.com/recherche/achat/immobilier/ile-de-france/paris-75/ad06fr76"
"76413","buy:empty","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/achat/immo-paris-75/","https://www.seloger.com/recherche/achat/immobilier/ile-de-france/paris-75000/ad08fr31096"
"76413","buy:empty","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/","https://www.seloger.com/recherche/achat/immobilier/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"76413","buy:empty","Neighborhood","NBH2FR99","Goutte d'Or-Château Rouge (75018)","paris-18eme-75","https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/quartier-goutte-d-or-chateau-rouge/","https://www.seloger.com/recherche/achat/immobilier/paris-75000/goutte-d-or-chateau-rouge-75018/nbh2fr99"
"79544","buy:empty:luxury","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/achat-de-prestige/france.htm","https://www.seloger.com/recherche/achat/maisons-et-appartements/prestige/france/ad02fr1"
"79544","buy:empty:luxury","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/achat-de-prestige/ile-de-france.htm","https://www.seloger.com/recherche/achat/maisons-et-appartements/prestige/ile-de-france/ad04fr5"
"79544","buy:empty:luxury","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/achat-de-prestige/75/","https://www.seloger.com/recherche/achat/maisons-et-appartements/prestige/ile-de-france/paris-75/ad06fr76"
"79544","buy:empty:luxury","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/achat-de-prestige/immo-paris-75/","https://www.seloger.com/recherche/achat/maisons-et-appartements/prestige/ile-de-france/paris-75000/ad08fr31096"
"79544","buy:empty:luxury","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/achat-de-prestige/immo-paris-18eme-75/","https://www.seloger.com/recherche/achat/maisons-et-appartements/prestige/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"85458","buy:empty:privateseller","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/achat/particulier/france.htm","https://www.seloger.com/recherche/achat/immobilier/particulier/france/ad02fr1"
"85458","buy:empty:privateseller","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/achat/particulier/ile-de-france.htm","https://www.seloger.com/recherche/achat/immobilier/particulier/ile-de-france/ad04fr5"
"85458","buy:empty:privateseller","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/achat/particulier/75/","https://www.seloger.com/recherche/achat/immobilier/particulier/ile-de-france/paris-75/ad06fr76"
"85458","buy:empty:privateseller","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/achat/particulier/immo-paris-75/","https://www.seloger.com/recherche/achat/immobilier/particulier/ile-de-france/paris-75000/ad08fr31096"
"85458","buy:empty:privateseller","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/achat/particulier/immo-paris-18eme-75/","https://www.seloger.com/recherche/achat/immobilier/particulier/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"29441","buy:gastronomyhotel","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/achat/france.htm","https://www.seloger.com/recherche/achat/hotellerie-restauration/france/ad02fr1"
"29441","buy:gastronomyhotel","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/achat/ile-de-france.htm","https://www.seloger.com/recherche/achat/hotellerie-restauration/ile-de-france/ad04fr5"
"29441","buy:gastronomyhotel","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/achat/75/","https://www.seloger.com/recherche/achat/hotellerie-restauration/ile-de-france/paris-75/ad06fr76"
"29441","buy:gastronomyhotel","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/achat/immo-paris-75/","https://www.seloger.com/recherche/achat/hotellerie-restauration/ile-de-france/paris-75000/ad08fr31096"
"29441","buy:gastronomyhotel","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/","https://www.seloger.com/recherche/achat/hotellerie-restauration/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"20514","buy:gastronomyhotel:cafebarpub","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/achat/france.htm","https://www.seloger.com/recherche/achat/hotellerie-restauration/cafe-bar-pub/france/ad02fr1"
"20514","buy:gastronomyhotel:cafebarpub","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/achat/ile-de-france.htm","https://www.seloger.com/recherche/achat/hotellerie-restauration/cafe-bar-pub/ile-de-france/ad04fr5"
"20514","buy:gastronomyhotel:cafebarpub","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/achat/75/","https://www.seloger.com/recherche/achat/hotellerie-restauration/cafe-bar-pub/ile-de-france/paris-75/ad06fr76"
"20514","buy:gastronomyhotel:cafebarpub","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/achat/immo-paris-75/","https://www.seloger.com/recherche/achat/hotellerie-restauration/cafe-bar-pub/ile-de-france/paris-75000/ad08fr31096"
"20514","buy:gastronomyhotel:cafebarpub","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/","https://www.seloger.com/recherche/achat/hotellerie-restauration/cafe-bar-pub/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"16439","buy:gastronomyhotel:hotel","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/achat/france.htm","https://www.seloger.com/recherche/achat/hotellerie-restauration/hotel/france/ad02fr1"
"16439","buy:gastronomyhotel:hotel","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/achat/ile-de-france.htm","https://www.seloger.com/recherche/achat/hotellerie-restauration/hotel/ile-de-france/ad04fr5"
"16439","buy:gastronomyhotel:hotel","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/achat/75/","https://www.seloger.com/recherche/achat/hotellerie-restauration/hotel/ile-de-france/paris-75/ad06fr76"
"16439","buy:gastronomyhotel:hotel","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/achat/immo-paris-75/","https://www.seloger.com/recherche/achat/hotellerie-restauration/hotel/ile-de-france/paris-75000/ad08fr31096"
"16439","buy:gastronomyhotel:hotel","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/","https://www.seloger.com/recherche/achat/hotellerie-restauration/hotel/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"10014","buy:gastronomyhotel:restaurant","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/achat/france.htm","https://www.seloger.com/recherche/achat/hotellerie-restauration/restaurant/france/ad02fr1"
"10014","buy:gastronomyhotel:restaurant","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/achat/ile-de-france.htm","https://www.seloger.com/recherche/achat/hotellerie-restauration/restaurant/ile-de-france/ad04fr5"
"10014","buy:gastronomyhotel:restaurant","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/achat/75/","https://www.seloger.com/recherche/achat/hotellerie-restauration/restaurant/ile-de-france/paris-75/ad06fr76"
"10014","buy:gastronomyhotel:restaurant","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/achat/immo-paris-75/","https://www.seloger.com/recherche/achat/hotellerie-restauration/restaurant/ile-de-france/paris-75000/ad08fr31096"
"10014","buy:gastronomyhotel:restaurant","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/","https://www.seloger.com/recherche/achat/hotellerie-restauration/restaurant/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"20526","buy:house","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/achat/bien-maison/france.htm","https://www.seloger.com/recherche/achat/maison/france/ad02fr1"
"20526","buy:house","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/achat/bien-maison/ile-de-france.htm","https://www.seloger.com/recherche/achat/maison/ile-de-france/ad04fr5"
"20526","buy:house","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/achat/75/bien-maison/","https://www.seloger.com/recherche/achat/maison/ile-de-france/paris-75/ad06fr76"
"20526","buy:house","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/achat/immo-paris-75/bien-maison/","https://www.seloger.com/recherche/achat/maison/ile-de-france/paris-75000/ad08fr31096"
"20526","buy:house","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-maison/","https://www.seloger.com/recherche/achat/maison/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"20526","buy:house","Neighborhood","NBH2FR99","Goutte d'Or-Château Rouge (75018)","paris-18eme-75","https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/quartier-goutte-d-or-chateau-rouge/bien-maison/","https://www.seloger.com/recherche/achat/maison/paris-75000/goutte-d-or-chateau-rouge-75018/nbh2fr99"
"32113","buy:house:balcony","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/i/achat/bien-maison/france/commodite-terrasse/","https://www.seloger.com/recherche/achat/maison/balcon-terrasse/france/ad02fr1"
"32113","buy:house:balcony","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/i/achat/bien-maison/ile-de-france/commodite-terrasse/","https://www.seloger.com/recherche/achat/maison/balcon-terrasse/ile-de-france/ad04fr5"
"32113","buy:house:balcony","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/i/achat/75/bien-maison/commodite-terrasse/","https://www.seloger.com/recherche/achat/maison/balcon-terrasse/ile-de-france/paris-75/ad06fr76"
"32113","buy:house:balcony","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/i/achat/immo-paris-75/bien-maison/commodite-terrasse/","https://www.seloger.com/recherche/achat/maison/balcon-terrasse/ile-de-france/paris-75000/ad08fr31096"
"32113","buy:house:balcony","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/i/achat/immo-paris-18eme-75/bien-maison/commodite-terrasse/","https://www.seloger.com/recherche/achat/maison/balcon-terrasse/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"47806","buy:house:cellar","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/i/achat/bien-maison/france/commodite-cave/","https://www.seloger.com/recherche/achat/maison/cave/france/ad02fr1"
"47806","buy:house:cellar","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/i/achat/bien-maison/ile-de-france/commodite-cave/","https://www.seloger.com/recherche/achat/maison/cave/ile-de-france/ad04fr5"
"47806","buy:house:cellar","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/i/achat/75/bien-maison/commodite-cave/","https://www.seloger.com/recherche/achat/maison/cave/ile-de-france/paris-75/ad06fr76"
"47806","buy:house:cellar","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/i/achat/immo-paris-75/bien-maison/commodite-cave/","https://www.seloger.com/recherche/achat/maison/cave/ile-de-france/paris-75000/ad08fr31096"
"47806","buy:house:cellar","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/i/achat/immo-paris-18eme-75/bien-maison/commodite-cave/","https://www.seloger.com/recherche/achat/maison/cave/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"17783","buy:house:cheap","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/i/achat/bien-maison/france/commodite-pascher/","https://www.seloger.com/recherche/achat/maison/pas-cher/france/ad02fr1"
"17783","buy:house:cheap","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/i/achat/bien-maison/ile-de-france/commodite-pascher/","https://www.seloger.com/recherche/achat/maison/pas-cher/ile-de-france/ad04fr5"
"17783","buy:house:cheap","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/i/achat/75/bien-maison/commodite-pascher/","https://www.seloger.com/recherche/achat/maison/pas-cher/ile-de-france/paris-75/ad06fr76"
"17783","buy:house:cheap","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/i/achat/immo-paris-75/bien-maison/commodite-pascher/","https://www.seloger.com/recherche/achat/maison/pas-cher/ile-de-france/paris-75000/ad08fr31096"
"17783","buy:house:cheap","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/i/achat/immo-paris-18eme-75/bien-maison/commodite-pascher/","https://www.seloger.com/recherche/achat/maison/pas-cher/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"41219","buy:house:garden","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/i/achat/bien-maison/france/commodite-jardin/","https://www.seloger.com/recherche/achat/maison/jardin/france/ad02fr1"
"41219","buy:house:garden","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/i/achat/bien-maison/ile-de-france/commodite-jardin/","https://www.seloger.com/recherche/achat/maison/jardin/ile-de-france/ad04fr5"
"41219","buy:house:garden","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/i/achat/75/bien-maison/commodite-jardin/","https://www.seloger.com/recherche/achat/maison/jardin/ile-de-france/paris-75/ad06fr76"
"41219","buy:house:garden","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/i/achat/immo-paris-75/bien-maison/commodite-jardin/","https://www.seloger.com/recherche/achat/maison/jardin/ile-de-france/paris-75000/ad08fr31096"
"41219","buy:house:garden","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/i/achat/immo-paris-18eme-75/bien-maison/commodite-jardin/","https://www.seloger.com/recherche/achat/maison/jardin/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"81157","buy:house:luxury","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/achat-de-prestige/bien-maison/france.htm","https://www.seloger.com/recherche/achat/maison/prestige/france/ad02fr1"
"81157","buy:house:luxury","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/achat-de-prestige/bien-maison/ile-de-france.htm","https://www.seloger.com/recherche/achat/maison/prestige/ile-de-france/ad04fr5"
"81157","buy:house:luxury","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/achat-de-prestige/75/bien-maison/","https://www.seloger.com/recherche/achat/maison/prestige/ile-de-france/paris-75/ad06fr76"
"81157","buy:house:luxury","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/achat-de-prestige/immo-paris-75/bien-maison/","https://www.seloger.com/recherche/achat/maison/prestige/ile-de-france/paris-75000/ad08fr31096"
"81157","buy:house:luxury","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/achat-de-prestige/immo-paris-18eme-75/bien-maison/","https://www.seloger.com/recherche/achat/maison/prestige/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"38917","buy:house:newbuild","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/achat/neuf/bien-maison/france/","https://www.seloger.com/recherche/achat/maison/neuf/france/ad02fr1"
"38917","buy:house:newbuild","Region","AD04FR5","Ile-de-France","","https://www.seloger.com/immobilier/achat/neuf/bien-maison/ile-de-france/","https://www.seloger.com/recherche/achat/maison/neuf/ile-de-france/ad04fr5"
"38917","buy:house:newbuild","Province","AD06FR76","Paris (75)","","https://www.seloger.com/immobilier/achat/neuf/75/bien-maison/","https://www.seloger.com/recherche/achat/maison/neuf/ile-de-france/paris-75/ad06fr76"
"38917","buy:house:newbuild","Municipality","AD08FR31096","Paris (tous codes postaux)","","https://www.seloger.com/immobilier/achat/neuf/immo-paris-75/bien-maison/","https://www.seloger.com/recherche/achat/maison/neuf/ile-de-france/paris-75000/ad08fr31096"
"38917","buy:house:newbuild","Borough","AD09FR43","Paris 18ème arrondissement (75018)","","https://www.seloger.com/immobilier/achat/neuf/immo-paris-18eme-75/bien-maison/","https://www.seloger.com/recherche/achat/maison/neuf/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"95506","buy:house:parkinggarage","Country","AD02FR1","France","","https://www.seloger.com/immobilier/pays/i/achat/bien-maison/france/commodite-parking/","https://www.seloger.com/recherche/achat/maison/parking-garage/france/ad02fr1"
