ContextId,GeoLevel,LegacyUrlPattern,ExampleUrl
24289,Municipality,/immobilier/i/achat/immo-{match2}/bien-maison/commodite-plainpied/,https://www.seloger.com/immobilier/i/achat/immo-malakoff-92/bien-maison/commodite-plainpied/
24289,Neighborhood,/immobilier/i/achat/immo-{match1}/{match2}/bien-maison/commodite-plainpied/,https://www.seloger.com/immobilier/i/achat/immo-paris-11eme-75/quartier-bastille-popincourt/bien-maison/commodite-plainpied/
24289,Province,/immobilier/i/achat/{code}/bien-maison/commodite-plainpied/,https://www.seloger.com/immobilier/i/achat/89/bien-maison/commodite-plainpied/
24289,Region,/immobilier/i/achat/bien-maison/{match1}/commodite-plainpied/,https://www.seloger.com/immobilier/i/achat/bien-maison/bourgogne/commodite-plainpied/
24521,Borough,/immobilier/i/locations/immo-{match2}/bien-maison/commodite-jardin/,https://www.seloger.com/immobilier/i/locations/immo-paris-18eme-75/bien-maison/commodite-jardin/
24521,Country,/immobilier/pays/i/locations/bien-maison/{match2}/commodite-jardin/,https://www.seloger.com/immobilier/pays/i/locations/bien-maison/vienne/commodite-jardin/
24521,Municipality,/immobilier/i/locations/immo-{match2}/bien-maison/commodite-jardin/,https://www.seloger.com/immobilier/i/locations/immo-malakoff-92/bien-maison/commodite-jardin/
24521,Province,/immobilier/i/locations/{code}/bien-maison/commodite-jardin/,https://www.seloger.com/immobilier/i/locations/89/bien-maison/commodite-jardin/
24521,Region,/immobilier/i/locations/bien-maison/{match1}/commodite-jardin/,https://www.seloger.com/immobilier/i/locations/bien-maison/bourgogne/commodite-jardin/
24693,Borough,/immobilier/achat/immo-{match2}/bien-appartement/type-4-chambres/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-appartement/type-4-chambres/
24693,Country,/immobilier/pays/achat/bien-appartement/type-4-chambres/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/bien-appartement/type-4-chambres/vienne.htm
24693,Municipality,/immobilier/achat/immo-{match2}/bien-appartement/type-4-chambres/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/bien-appartement/type-4-chambres/
24693,Province,/immobilier/achat/{code}/bien-appartement/type-4-chambres/,https://www.seloger.com/immobilier/achat/89/bien-appartement/type-4-chambres/
24693,Region,/immobilier/achat/bien-appartement/type-4-chambres/{match1}.htm,https://www.seloger.com/immobilier/achat/bien-appartement/type-4-chambres/bourgogne.htm
25391,Borough,/immobilier/locations/immo-{match2}/bien-appartement/,https://www.seloger.com/immobilier/locations/immo-paris-18eme-75/bien-appartement/
25391,Country,/immobilier/pays/locations/bien-appartement/{match2}.htm,https://www.seloger.com/immobilier/pays/locations/bien-appartement/vienne.htm
25391,MicroNeighborhood,/immobilier/locations/immo-{match2}/bien-appartement/,https://www.seloger.com/immobilier/locations/immo-cap-ferret-33/bien-appartement/
25391,Municipality,/immobilier/locations/immo-{match2}/bien-appartement/,https://www.seloger.com/immobilier/locations/immo-malakoff-92/bien-appartement/
25391,Neighborhood,/immobilier/locations/immo-{match1}/{match2}/bien-appartement/,https://www.seloger.com/immobilier/locations/immo-paris-11eme-75/quartier-bastille-popincourt/bien-appartement/
25391,Province,/immobilier/locations/{code}/bien-appartement/,https://www.seloger.com/immobilier/locations/89/bien-appartement/
25391,Region,/immobilier/locations/bien-appartement/{match1}.htm,https://www.seloger.com/immobilier/locations/bien-appartement/bourgogne.htm
25410,Borough,/immobilier/achat/particulier/immo-{match2}/bien-maison/type-3-pieces/,https://www.seloger.com/immobilier/achat/particulier/immo-paris-18eme-75/bien-maison/type-3-pieces/
25410,Country,/immobilier/pays/achat/particulier/bien-maison/type-3-pieces/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/particulier/bien-maison/type-3-pieces/vienne.htm
25410,Municipality,/immobilier/achat/particulier/immo-{match2}/bien-maison/type-3-pieces/,https://www.seloger.com/immobilier/achat/particulier/immo-malakoff-92/bien-maison/type-3-pieces/
25410,Province,/immobilier/achat/particulier/{code}/bien-maison/type-3-pieces/,https://www.seloger.com/immobilier/achat/particulier/89/bien-maison/type-3-pieces/
25410,Region,/immobilier/achat/particulier/bien-maison/type-3-pieces/{match1}.htm,https://www.seloger.com/immobilier/achat/particulier/bien-maison/type-3-pieces/bourgogne.htm
26042,Borough,/immobilier/i/achat/immo-{match2}/bien-ferme/commodite-pascher/,https://www.seloger.com/immobilier/i/achat/immo-paris-18eme-75/bien-ferme/commodite-pascher/
26042,Country,/immobilier/pays/i/achat/bien-ferme/{match2}/commodite-pascher/,https://www.seloger.com/immobilier/pays/i/achat/bien-ferme/vienne/commodite-pascher/
26042,Municipality,/immobilier/i/achat/immo-{match2}/bien-ferme/commodite-pascher/,https://www.seloger.com/immobilier/i/achat/immo-malakoff-92/bien-ferme/commodite-pascher/
26042,Province,/immobilier/i/achat/{code}/bien-ferme/commodite-pascher/,https://www.seloger.com/immobilier/i/achat/89/bien-ferme/commodite-pascher/
26042,Region,/immobilier/i/achat/bien-ferme/{match1}/commodite-pascher/,https://www.seloger.com/immobilier/i/achat/bien-ferme/bourgogne/commodite-pascher/
26446,Borough,/immobilier/i/locations/immo-{match2}/bien-appartement/commodite-terrasse/,https://www.seloger.com/immobilier/i/locations/immo-paris-18eme-75/bien-appartement/commodite-terrasse/
26446,Country,/immobilier/pays/i/locations/bien-appartement/{match2}/commodite-terrasse/,https://www.seloger.com/immobilier/pays/i/locations/bien-appartement/vienne/commodite-terrasse/
26446,Municipality,/immobilier/i/locations/immo-{match2}/bien-appartement/commodite-terrasse/,https://www.seloger.com/immobilier/i/locations/immo-malakoff-92/bien-appartement/commodite-terrasse/
26446,Province,/immobilier/i/locations/{code}/bien-appartement/commodite-terrasse/,https://www.seloger.com/immobilier/i/locations/89/bien-appartement/commodite-terrasse/
26446,Region,/immobilier/i/locations/bien-appartement/{match1}/commodite-terrasse/,https://www.seloger.com/immobilier/i/locations/bien-appartement/bourgogne/commodite-terrasse/
26702,Borough,/immobilier/achat-de-prestige/immo-{match2}/bien-appartement/,https://www.seloger.com/immobilier/achat-de-prestige/immo-paris-18eme-75/bien-appartement/
26702,Country,/immobilier/pays/achat-de-prestige/bien-appartement/{match2}.htm,https://www.seloger.com/immobilier/pays/achat-de-prestige/bien-appartement/vienne.htm
26702,Municipality,/immobilier/achat-de-prestige/immo-{match2}/bien-appartement/,https://www.seloger.com/immobilier/achat-de-prestige/immo-malakoff-92/bien-appartement/
26702,Province,/immobilier/achat-de-prestige/{code}/bien-appartement/,https://www.seloger.com/immobilier/achat-de-prestige/89/bien-appartement/
26702,Region,/immobilier/achat-de-prestige/bien-appartement/{match1}.htm,https://www.seloger.com/immobilier/achat-de-prestige/bien-appartement/bourgogne.htm
28365,Borough,/immobilier/achat/immo-{match2}/bien-appartement/type-3-chambres/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-appartement/type-3-chambres/
28365,Country,/immobilier/pays/achat/bien-appartement/type-3-chambres/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/bien-appartement/type-3-chambres/vienne.htm
28365,Municipality,/immobilier/achat/immo-{match2}/bien-appartement/type-3-chambres/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/bien-appartement/type-3-chambres/
28365,Province,/immobilier/achat/{code}/bien-appartement/type-3-chambres/,https://www.seloger.com/immobilier/achat/89/bien-appartement/type-3-chambres/
28365,Region,/immobilier/achat/bien-appartement/type-3-chambres/{match1}.htm,https://www.seloger.com/immobilier/achat/bien-appartement/type-3-chambres/bourgogne.htm
28653,Borough,/immobilier/achat/immo-{match2}/bien-appartement/type-1-chambre/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-appartement/type-1-chambre/
28653,Country,/immobilier/pays/achat/bien-appartement/type-1-chambre/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/bien-appartement/type-1-chambre/vienne.htm
28653,Municipality,/immobilier/achat/immo-{match2}/bien-appartement/type-1-chambre/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/bien-appartement/type-1-chambre/
28653,Province,/immobilier/achat/{code}/bien-appartement/type-1-chambre/,https://www.seloger.com/immobilier/achat/89/bien-appartement/type-1-chambre/
28653,Region,/immobilier/achat/bien-appartement/type-1-chambre/{match1}.htm,https://www.seloger.com/immobilier/achat/bien-appartement/type-1-chambre/bourgogne.htm
29441,Borough,/immobilier/achat/immo-{match2}/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/
29441,Country,/immobilier/pays/achat/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/vienne.htm
29441,Municipality,/immobilier/achat/immo-{match2}/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/
29441,Province,/immobilier/achat/{code}/,https://www.seloger.com/immobilier/achat/89/
29441,Region,/immobilier/achat/{match1}.htm,https://www.seloger.com/immobilier/achat/bourgogne.htm
29758,Borough,/immobilier/locations/colocation/immo-{match2}/,https://www.seloger.com/immobilier/locations/colocation/immo-paris-18eme-75/
29758,Country,/immobilier/pays/locations/colocation/{match2}.htm,https://www.seloger.com/immobilier/pays/locations/colocation/vienne.htm
29758,Municipality,/immobilier/locations/colocation/immo-{match2}/,https://www.seloger.com/immobilier/locations/colocation/immo-malakoff-92/
29758,Province,/immobilier/locations/colocation/{code}/,https://www.seloger.com/immobilier/locations/colocation/89/
29758,Region,/immobilier/locations/colocation/{match1}.htm,https://www.seloger.com/immobilier/locations/colocation/bourgogne.htm
30538,Borough,/immobilier/i/locations/immo-{match2}/bien-appartement/commodite-handicape/,https://www.seloger.com/immobilier/i/locations/immo-paris-18eme-75/bien-appartement/commodite-handicape/
30538,Country,/immobilier/pays/i/locations/bien-appartement/{match2}/commodite-handicape/,https://www.seloger.com/immobilier/pays/i/locations/bien-appartement/vienne/commodite-handicape/
30538,Municipality,/immobilier/i/locations/immo-{match2}/bien-appartement/commodite-handicape/,https://www.seloger.com/immobilier/i/locations/immo-malakoff-92/bien-appartement/commodite-handicape/
30538,Province,/immobilier/i/locations/{code}/bien-appartement/commodite-handicape/,https://www.seloger.com/immobilier/i/locations/89/bien-appartement/commodite-handicape/
30538,Region,/immobilier/i/locations/bien-appartement/{match1}/commodite-handicape/,https://www.seloger.com/immobilier/i/locations/bien-appartement/bourgogne/commodite-handicape/
30575,Borough,/immobilier/i/achat/immo-{match2}/bien-appartement/commodite-terrasse/,https://www.seloger.com/immobilier/i/achat/immo-paris-18eme-75/bien-appartement/commodite-terrasse/
30575,Country,/immobilier/pays/i/achat/bien-appartement/{match2}/commodite-terrasse/,https://www.seloger.com/immobilier/pays/i/achat/bien-appartement/vienne/commodite-terrasse/
30575,Municipality,/immobilier/i/achat/immo-{match2}/bien-appartement/commodite-terrasse/,https://www.seloger.com/immobilier/i/achat/immo-malakoff-92/bien-appartement/commodite-terrasse/
30575,Province,/immobilier/i/achat/{code}/bien-appartement/commodite-terrasse/,https://www.seloger.com/immobilier/i/achat/89/bien-appartement/commodite-terrasse/
30575,Region,/immobilier/i/achat/bien-appartement/{match1}/commodite-terrasse/,https://www.seloger.com/immobilier/i/achat/bien-appartement/bourgogne/commodite-terrasse/
31137,Borough,/immobilier/investissement/immo-{match2}/,https://www.seloger.com/immobilier/investissement/immo-paris-18eme-75/
31137,Country,/immobilier/pays/investissement/{match2}.htm,https://www.seloger.com/immobilier/pays/investissement/vienne.htm
31137,Municipality,/immobilier/investissement/immo-{match2}/,https://www.seloger.com/immobilier/investissement/immo-malakoff-92/
31137,Province,/immobilier/investissement/{code}/,https://www.seloger.com/immobilier/investissement/89/
31137,Region,/immobilier/investissement/{match1}.htm,https://www.seloger.com/immobilier/investissement/bourgogne.htm
32113,Borough,/immobilier/i/achat/immo-{match2}/bien-maison/commodite-terrasse/,https://www.seloger.com/immobilier/i/achat/immo-paris-18eme-75/bien-maison/commodite-terrasse/
32113,Country,/immobilier/pays/i/achat/bien-maison/{match2}/commodite-terrasse/,https://www.seloger.com/immobilier/pays/i/achat/bien-maison/vienne/commodite-terrasse/
32113,Municipality,/immobilier/i/achat/immo-{match2}/bien-maison/commodite-terrasse/,https://www.seloger.com/immobilier/i/achat/immo-malakoff-92/bien-maison/commodite-terrasse/
32113,Province,/immobilier/i/achat/{code}/bien-maison/commodite-terrasse/,https://www.seloger.com/immobilier/i/achat/89/bien-maison/commodite-terrasse/
32113,Region,/immobilier/i/achat/bien-maison/{match1}/commodite-terrasse/,https://www.seloger.com/immobilier/i/achat/bien-maison/bourgogne/commodite-terrasse/
32926,Borough,/immobilier/achat/immo-{match2}/bien-bureaux/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-bureaux/
32926,Country,/immobilier/pays/achat/bien-bureaux/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/bien-bureaux/vienne.htm
32926,MicroNeighborhood,/immobilier/achat/immo-{match2}/bien-bureaux/,https://www.seloger.com/immobilier/achat/immo-cap-ferret-33/bien-bureaux/
32926,Municipality,/immobilier/achat/immo-{match2}/bien-bureaux/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/bien-bureaux/
32926,Neighborhood,/immobilier/achat/immo-{match1}/{match2}/bien-bureaux/,https://www.seloger.com/immobilier/achat/immo-paris-11eme-75/quartier-bastille-popincourt/bien-bureaux/
32926,Province,/immobilier/achat/{code}/bien-bureaux/,https://www.seloger.com/immobilier/achat/89/bien-bureaux/
32926,Region,/immobilier/achat/bien-bureaux/{match1}.htm,https://www.seloger.com/immobilier/achat/bien-bureaux/bourgogne.htm
34445,Borough,/immobilier/locations/immo-{match2}/bien-logement-etudiant/,https://www.seloger.com/immobilier/locations/immo-paris-18eme-75/bien-logement-etudiant/
34445,Country,/immobilier/pays/locations/bien-logement-etudiant/{match2}/,https://www.seloger.com/immobilier/pays/locations/bien-logement-etudiant/vienne/
34445,Municipality,/immobilier/locations/immo-{match2}/bien-logement-etudiant/,https://www.seloger.com/immobilier/locations/immo-malakoff-92/bien-logement-etudiant/
34445,Province,/immobilier/locations/{code}/bien-logement-etudiant/,https://www.seloger.com/immobilier/locations/89/bien-logement-etudiant/
34445,Region,/immobilier/locations/bien-logement-etudiant/{match1}.htm,https://www.seloger.com/immobilier/locations/bien-logement-etudiant/bourgogne.htm
35433,Borough,/immobilier/i/locations/immo-{match2}/bien-appartement/commodite-jardin/,https://www.seloger.com/immobilier/i/locations/immo-paris-18eme-75/bien-appartement/commodite-jardin/
35433,Country,/immobilier/pays/i/locations/bien-appartement/{match2}/commodite-jardin/,https://www.seloger.com/immobilier/pays/i/locations/bien-appartement/vienne/commodite-jardin/
35433,Municipality,/immobilier/i/locations/immo-{match2}/bien-appartement/commodite-jardin/,https://www.seloger.com/immobilier/i/locations/immo-malakoff-92/bien-appartement/commodite-jardin/
35433,Province,/immobilier/i/locations/{code}/bien-appartement/commodite-jardin/,https://www.seloger.com/immobilier/i/locations/89/bien-appartement/commodite-jardin/
35433,Region,/immobilier/i/locations/bien-appartement/{match1}/commodite-jardin/,https://www.seloger.com/immobilier/i/locations/bien-appartement/bourgogne/commodite-jardin/
35871,Borough,/immobilier/achat/immo-{match2}/bien-maison/type-3-pieces/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-maison/type-3-pieces/
35871,Country,/immobilier/pays/achat/bien-maison/type-3-pieces/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/bien-maison/type-3-pieces/vienne.htm
35871,Municipality,/immobilier/achat/immo-{match2}/bien-maison/type-3-pieces/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/bien-maison/type-3-pieces/
35871,Province,/immobilier/achat/{code}/bien-maison/type-3-pieces/,https://www.seloger.com/immobilier/achat/89/bien-maison/type-3-pieces/
35871,Region,/immobilier/achat/bien-maison/type-3-pieces/{match1}.htm,https://www.seloger.com/immobilier/achat/bien-maison/type-3-pieces/bourgogne.htm
36992,Borough,/immobilier/locations/particulier/immo-{match2}/bien-appartement/type-3-pieces/,https://www.seloger.com/immobilier/locations/particulier/immo-paris-18eme-75/bien-appartement/type-3-pieces/
36992,Country,/immobilier/pays/locations/particulier/bien-appartement/type-3-pieces/{match2}.htm,https://www.seloger.com/immobilier/pays/locations/particulier/bien-appartement/type-3-pieces/vienne.htm
36992,Municipality,/immobilier/locations/particulier/immo-{match2}/bien-appartement/type-3-pieces/,https://www.seloger.com/immobilier/locations/particulier/immo-malakoff-92/bien-appartement/type-3-pieces/
36992,Province,/immobilier/locations/particulier/{code}/bien-appartement/type-3-pieces/,https://www.seloger.com/immobilier/locations/particulier/89/bien-appartement/type-3-pieces/
36992,Region,/immobilier/locations/particulier/bien-appartement/type-3-pieces/{match1}.htm,https://www.seloger.com/immobilier/locations/particulier/bien-appartement/type-3-pieces/bourgogne.htm
37571,Borough,/immobilier/achat/immo-{match2}/bien-maison/type-1-chambre/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-maison/type-1-chambre/
37571,Country,/immobilier/pays/achat/bien-maison/type-1-chambre/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/bien-maison/type-1-chambre/vienne.htm
37571,Municipality,/immobilier/achat/immo-{match2}/bien-maison/type-1-chambre/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/bien-maison/type-1-chambre/
37571,Province,/immobilier/achat/{code}/bien-maison/type-1-chambre/,https://www.seloger.com/immobilier/achat/89/bien-maison/type-1-chambre/
37571,Region,/immobilier/achat/bien-maison/type-1-chambre/{match1}.htm,https://www.seloger.com/immobilier/achat/bien-maison/type-1-chambre/bourgogne.htm
38037,Borough,/immobilier/achat/particulier/immo-{match2}/bien-appartement/type-3-pieces/,https://www.seloger.com/immobilier/achat/particulier/immo-paris-18eme-75/bien-appartement/type-3-pieces/
38037,Country,/immobilier/pays/achat/particulier/bien-appartement/type-3-pieces/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/particulier/bien-appartement/type-3-pieces/vienne.htm
38037,Municipality,/immobilier/achat/particulier/immo-{match2}/bien-appartement/type-3-pieces/,https://www.seloger.com/immobilier/achat/particulier/immo-malakoff-92/bien-appartement/type-3-pieces/
38037,Province,/immobilier/achat/particulier/{code}/bien-appartement/type-3-pieces/,https://www.seloger.com/immobilier/achat/particulier/89/bien-appartement/type-3-pieces/
38037,Region,/immobilier/achat/particulier/bien-appartement/type-3-pieces/{match1}.htm,https://www.seloger.com/immobilier/achat/particulier/bien-appartement/type-3-pieces/bourgogne.htm
38365,Borough,/immobilier/achat/particulier/immo-{match2}/bien-appartement/type-studio/,https://www.seloger.com/immobilier/achat/particulier/immo-paris-18eme-75/bien-appartement/type-studio/
38365,Country,/immobilier/pays/achat/particulier/bien-appartement/type-studio/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/particulier/bien-appartement/type-studio/vienne.htm
38365,Municipality,/immobilier/achat/particulier/immo-{match2}/bien-appartement/type-studio/,https://www.seloger.com/immobilier/achat/particulier/immo-malakoff-92/bien-appartement/type-studio/
38365,Province,/immobilier/achat/particulier/{code}/bien-appartement/type-studio/,https://www.seloger.com/immobilier/achat/particulier/89/bien-appartement/type-studio/
38365,Region,/immobilier/achat/particulier/bien-appartement/type-studio/{match1}.htm,https://www.seloger.com/immobilier/achat/particulier/bien-appartement/type-studio/bourgogne.htm
38483,Borough,/immobilier/i/achat/immo-{match2}/bien-maison/commodite-travaux/,https://www.seloger.com/immobilier/i/achat/immo-paris-18eme-75/bien-maison/commodite-travaux/
38483,Country,/immobilier/pays/i/achat/bien-maison/{match2}/commodite-travaux/,https://www.seloger.com/immobilier/pays/i/achat/bien-maison/vienne/commodite-travaux/
38483,Municipality,/immobilier/i/achat/immo-{match2}/bien-maison/commodite-travaux/,https://www.seloger.com/immobilier/i/achat/immo-malakoff-92/bien-maison/commodite-travaux/
38483,Province,/immobilier/i/achat/{code}/bien-maison/commodite-travaux/,https://www.seloger.com/immobilier/i/achat/89/bien-maison/commodite-travaux/
38483,Region,/immobilier/i/achat/bien-maison/{match1}/commodite-travaux/,https://www.seloger.com/immobilier/i/achat/bien-maison/bourgogne/commodite-travaux/
38917,Borough,/immobilier/achat/neuf/immo-{match2}/bien-maison/,https://www.seloger.com/immobilier/achat/neuf/immo-paris-18eme-75/bien-maison/
38917,Country,/immobilier/pays/achat/neuf/bien-maison/{match2}/,https://www.seloger.com/immobilier/pays/achat/neuf/bien-maison/vienne/
38917,Municipality,/immobilier/achat/neuf/immo-{match2}/bien-maison/,https://www.seloger.com/immobilier/achat/neuf/immo-malakoff-92/bien-maison/
38917,Province,/immobilier/achat/neuf/{code}/bien-maison/,https://www.seloger.com/immobilier/achat/neuf/89/bien-maison/
38917,Region,/immobilier/achat/neuf/bien-maison/{match1}/,https://www.seloger.com/immobilier/achat/neuf/bien-maison/bourgogne/
41117,Borough,/immobilier/locations/immo-{match2}/bien-boutique/,https://www.seloger.com/immobilier/locations/immo-paris-18eme-75/bien-boutique/
41117,Country,/immobilier/pays/locations/bien-boutique/{match2}.htm,https://www.seloger.com/immobilier/pays/locations/bien-boutique/vienne.htm
41117,MicroNeighborhood,/immobilier/locations/immo-{match2}/bien-boutique/,https://www.seloger.com/immobilier/locations/immo-cap-ferret-33/bien-boutique/
41117,Municipality,/immobilier/locations/immo-{match2}/bien-boutique/,https://www.seloger.com/immobilier/locations/immo-malakoff-92/bien-boutique/
41117,Neighborhood,/immobilier/locations/immo-{match1}/{match2}/bien-boutique/,https://www.seloger.com/immobilier/locations/immo-paris-11eme-75/quartier-bastille-popincourt/bien-boutique/
41117,Province,/immobilier/locations/{code}/bien-boutique/,https://www.seloger.com/immobilier/locations/89/bien-boutique/
41117,Region,/immobilier/locations/bien-boutique/{match1}.htm,https://www.seloger.com/immobilier/locations/bien-boutique/bourgogne.htm
41219,Borough,/immobilier/i/achat/immo-{match2}/bien-maison/commodite-jardin/,https://www.seloger.com/immobilier/i/achat/immo-paris-18eme-75/bien-maison/commodite-jardin/
41219,Country,/immobilier/pays/i/achat/bien-maison/{match2}/commodite-jardin/,https://www.seloger.com/immobilier/pays/i/achat/bien-maison/vienne/commodite-jardin/
41219,Municipality,/immobilier/i/achat/immo-{match2}/bien-maison/commodite-jardin/,https://www.seloger.com/immobilier/i/achat/immo-malakoff-92/bien-maison/commodite-jardin/
41219,Province,/immobilier/i/achat/{code}/bien-maison/commodite-jardin/,https://www.seloger.com/immobilier/i/achat/89/bien-maison/commodite-jardin/
41219,Region,/immobilier/i/achat/bien-maison/{match1}/commodite-jardin/,https://www.seloger.com/immobilier/i/achat/bien-maison/bourgogne/commodite-jardin/
41237,Borough,/immobilier/locations/immo-{match2}/bien-appartement/type-5-pieces/,https://www.seloger.com/immobilier/locations/immo-paris-18eme-75/bien-appartement/type-5-pieces/
41237,Country,/immobilier/pays/locations/bien-appartement/type-5-pieces/{match2}.htm,https://www.seloger.com/immobilier/pays/locations/bien-appartement/type-5-pieces/vienne.htm
41237,Municipality,/immobilier/locations/immo-{match2}/bien-appartement/type-5-pieces/,https://www.seloger.com/immobilier/locations/immo-malakoff-92/bien-appartement/type-5-pieces/
41237,Province,/immobilier/locations/{code}/bien-appartement/type-5-pieces/,https://www.seloger.com/immobilier/locations/89/bien-appartement/type-5-pieces/
41237,Region,/immobilier/locations/bien-appartement/type-5-pieces/{match1}.htm,https://www.seloger.com/immobilier/locations/bien-appartement/type-5-pieces/bourgogne.htm
41420,Borough,/immobilier/i/locations/immo-{match2}/bien-appartement/commodite-ascenseur/,https://www.seloger.com/immobilier/i/locations/immo-paris-18eme-75/bien-appartement/commodite-ascenseur/
41420,Country,/immobilier/pays/i/locations/bien-appartement/{match2}/commodite-ascenseur/,https://www.seloger.com/immobilier/pays/i/locations/bien-appartement/vienne/commodite-ascenseur/
41420,Municipality,/immobilier/i/locations/immo-{match2}/bien-appartement/commodite-ascenseur/,https://www.seloger.com/immobilier/i/locations/immo-malakoff-92/bien-appartement/commodite-ascenseur/
41420,Province,/immobilier/i/locations/{code}/bien-appartement/commodite-ascenseur/,https://www.seloger.com/immobilier/i/locations/89/bien-appartement/commodite-ascenseur/
41420,Region,/immobilier/i/locations/bien-appartement/{match1}/commodite-ascenseur/,https://www.seloger.com/immobilier/i/locations/bien-appartement/bourgogne/commodite-ascenseur/
42011,Borough,/immobilier/achat/immo-{match2}/bien-parking/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-parking/
42011,Country,/immobilier/pays/achat/bien-parking/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/bien-parking/vienne.htm
42011,MicroNeighborhood,/immobilier/achat/immo-{match2}/bien-parking/,https://www.seloger.com/immobilier/achat/immo-cap-ferret-33/bien-parking/
42011,Municipality,/immobilier/achat/immo-{match2}/bien-parking/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/bien-parking/
42011,Neighborhood,/immobilier/achat/immo-{match1}/{match2}/bien-parking/,https://www.seloger.com/immobilier/achat/immo-paris-11eme-75/quartier-bastille-popincourt/bien-parking/
42011,Province,/immobilier/achat/{code}/bien-parking/,https://www.seloger.com/immobilier/achat/89/bien-parking/
42011,Region,/immobilier/achat/bien-parking/{match1}.htm,https://www.seloger.com/immobilier/achat/bien-parking/bourgogne.htm
42868,Borough,/immobilier/achat/immo-{match2}/bien-appartement/type-studio/commodite-travaux/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-appartement/type-studio/commodite-travaux/
42868,Country,/immobilier/pays/achat/bien-appartement/type-studio/commodite-travaux/{match2}.htm,https://www.seloger.com/immobilier/pays/achat/bien-appartement/type-studio/commodite-travaux/vienne.htm
42868,Municipality,/immobilier/achat/immo-{match2}/bien-appartement/type-studio/commodite-travaux/,https://www.seloger.com/immobilier/achat/immo-malakoff-92/bien-appartement/type-studio/commodite-travaux/
42868,Province,/immobilier/achat/{code}/bien-appartement/type-studio/commodite-travaux/,https://www.seloger.com/immobilier/achat/89/bien-appartement/type-studio/commodite-travaux/
42868,Region,/immobilier/achat/bien-appartement/type-studio/commodite-travaux/{match1}.htm,https://www.seloger.com/immobilier/achat/bien-appartement/type-studio/commodite-travaux/bourgogne.htm
43038,Borough,/immobilier/locations/immo-{match2}/bien-ferme/,https://www.seloger.com/immobilier/locations/immo-paris-18eme-75/bien-ferme/
43038,Country,/immobilier/pays/locations/bien-ferme/{match2}.htm,https://www.seloger.com/immobilier/pays/locations/bien-ferme/vienne.htm
43038,MicroNeighborhood,/immobilier/locations/immo-{match2}/bien-ferme/,https://www.seloger.com/immobilier/locations/immo-cap-ferret-33/bien-ferme/
43038,Municipality,/immobilier/locations/immo-{match2}/bien-ferme/,https://www.seloger.com/immobilier/locations/immo-malakoff-92/bien-ferme/
43038,Neighborhood,/immobilier/locations/immo-{match1}/{match2}/bien-ferme/,https://www.seloger.com/immobilier/locations/immo-paris-11eme-75/quartier-bastille-popincourt/bien-ferme/
43038,Province,/immobilier/locations/{code}/bien-ferme/,https://www.seloger.com/immobilier/locations/89/bien-ferme/
43038,Region,/immobilier/locations/bien-ferme/{match1}.htm,https://www.seloger.com/immobilier/locations/bien-ferme/bourgogne.htm
43362,Borough,/immobilier/locations/immo-{match2}/,https://www.seloger.com/immobilier/locations/immo-paris-18eme-75/
43362,Country,/immobilier/pays/locations/{match2}.htm,https://www.seloger.com/immobilier/pays/locations/vienne.htm
43362,MicroRegion,/immobilier/locations/,https://www.seloger.com/immobilier/locations/
43362,Municipality,/immobilier/locations/immo-{match2}/,https://www.seloger.com/immobilier/locations/immo-malakoff-92/
43362,Province,/immobilier/locations/{code}/,https://www.seloger.com/immobilier/locations/89/
43362,Region,/immobilier/locations/{match1}.htm,https://www.seloger.com/immobilier/locations/bourgogne.htm
44301,Borough,/immobilier/achat/immo-{match2}/bien-terrain/,https://www.seloger.com/immobilier/achat/immo-paris-18eme-75/bien-terrain/
